scorer,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000,DLC_resnet50_PupillometryNov4shuffle1_350000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right,Center,Center,Center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
12481,161.747314453125,81.23197174072266,1.0,162.1326141357422,134.39820861816406,1.0,138.9300537109375,108.69012451171875,1.0,181.87442016601562,109.13497924804688,1.0,161.17002868652344,106.93718719482422,1.0
12482,162.38267517089844,80.42758178710938,1.0,161.54295349121094,134.17469787597656,1.0,140.27452087402344,108.45111846923828,1.0,182.791015625,108.5536880493164,1.0,162.50021362304688,106.71841430664062,1.0
12483,164.6709747314453,80.64985656738281,1.0,165.21829223632812,134.28173828125,1.0,142.1951141357422,109.07386016845703,1.0,185.0816650390625,109.17642974853516,1.0,164.511962890625,107.06036376953125,1.0
12484,164.65518188476562,81.1775894165039,1.0,164.96490478515625,134.69349670410156,1.0,142.08023071289062,109.62799072265625,1.0,184.9304962158203,109.58670043945312,1.0,164.2659149169922,107.60791778564453,1.0
12485,163.0326385498047,80.44239044189453,1.0,162.42271423339844,133.1207275390625,1.0,141.14755249023438,107.40763854980469,1.0,183.5441436767578,108.07791137695312,1.0,163.6450653076172,106.1627197265625,1.0
12486,164.2445831298828,80.75822448730469,1.0,164.936767578125,132.90261840820312,1.0,142.57852172851562,108.34488677978516,1.0,184.24119567871094,108.43075561523438,1.0,164.31640625,106.4920883178711,1.0
12487,162.28797912597656,79.9010009765625,1.0,161.73330688476562,130.6827850341797,1.0,139.85400390625,106.16011047363281,1.0,182.1466064453125,105.5672836303711,1.0,163.09683227539062,104.6845474243164,1.0
12488,163.8811492919922,79.41459655761719,1.0,163.5810089111328,131.52882385253906,1.0,142.2213897705078,106.38619995117188,1.0,184.2280731201172,106.7860336303711,1.0,164.36444091796875,104.48645782470703,1.0
12489,164.8296356201172,77.33129119873047,1.0,162.96630859375,131.3544921875,1.0,141.50714111328125,105.44832611083984,1.0,184.45993041992188,106.44422912597656,1.0,164.22239685058594,104.04094696044922,1.0
12490,163.06097412109375,76.67205810546875,1.0,161.24365234375,129.32473754882812,1.0,139.9705047607422,103.21607208251953,1.0,182.42510986328125,104.59512329101562,1.0,162.042236328125,103.88948822021484,1.0
12491,163.45562744140625,79.4120101928711,1.0,162.78277587890625,132.97190856933594,1.0,140.54595947265625,106.7597885131836,1.0,184.626220703125,107.65792846679688,1.0,163.44053649902344,105.28614044189453,1.0
12492,165.76199340820312,80.28477478027344,1.0,165.92373657226562,134.9613494873047,1.0,142.54750061035156,108.18621826171875,1.0,186.33843994140625,108.86949157714844,1.0,165.16908264160156,106.71964263916016,1.0
12493,164.96957397460938,81.00450897216797,1.0,163.88914489746094,136.94740295410156,1.0,141.19061279296875,110.04325103759766,1.0,185.7322998046875,110.51827239990234,1.0,163.6738739013672,108.36714172363281,1.0
12494,165.75367736816406,80.34748840332031,1.0,165.39393615722656,135.80699157714844,1.0,141.57113647460938,108.9609603881836,1.0,186.77731323242188,109.02452087402344,1.0,164.6830596923828,107.00785827636719,1.0
12495,164.4241485595703,77.02393341064453,1.0,163.7058868408203,134.82138061523438,1.0,139.26434326171875,106.8454360961914,1.0,185.17601013183594,107.78158569335938,1.0,163.14657592773438,105.32234191894531,1.0
12496,167.66761779785156,81.34043884277344,1.0,165.34649658203125,137.17115783691406,1.0,142.4228973388672,110.22825622558594,1.0,188.22755432128906,109.625244140625,1.0,165.17572021484375,110.0595703125,1.0
12497,163.65985107421875,80.40220642089844,1.0,162.88949584960938,136.8083953857422,1.0,139.97705078125,110.01959228515625,1.0,185.29498291015625,109.97185516357422,1.0,162.6876220703125,107.83429718017578,1.0
12498,165.09402465820312,80.88179016113281,1.0,164.03533935546875,136.32186889648438,1.0,141.32827758789062,109.78156280517578,1.0,186.18185424804688,109.90132141113281,1.0,163.89622497558594,108.04840087890625,1.0
12499,162.89389038085938,80.80052185058594,1.0,162.36837768554688,134.9403839111328,1.0,139.64402770996094,108.85246276855469,1.0,183.76446533203125,109.06124877929688,1.0,162.71864318847656,106.78941345214844,1.0
12500,165.7967987060547,81.51856994628906,1.0,163.0633544921875,137.60287475585938,1.0,141.10203552246094,111.34593200683594,1.0,185.0650634765625,110.90460968017578,1.0,163.38015747070312,110.53213500976562,1.0
12501,163.11463928222656,81.22551727294922,1.0,162.2108154296875,136.54177856445312,1.0,140.13514709472656,110.71961975097656,1.0,183.51675415039062,110.47157287597656,1.0,161.9466094970703,108.37838745117188,1.0
12502,163.38775634765625,81.19853973388672,1.0,162.5548858642578,136.17523193359375,1.0,140.4580078125,110.51268768310547,1.0,184.08082580566406,110.389404296875,1.0,162.51353454589844,108.49343872070312,1.0
12503,163.64883422851562,81.17704772949219,1.0,164.15127563476562,134.3348846435547,1.0,141.27235412597656,109.14669799804688,1.0,184.56719970703125,109.29463195800781,1.0,163.82228088378906,106.63836669921875,1.0
12504,165.94528198242188,82.01690673828125,1.0,163.6861572265625,136.25411987304688,1.0,141.92315673828125,110.8892822265625,1.0,184.87799072265625,110.85895538330078,1.0,163.71694946289062,110.12613677978516,1.0
12505,164.40760803222656,82.2031478881836,1.0,163.39085388183594,135.7543487548828,1.0,141.1446990966797,110.80653381347656,1.0,184.41331481933594,110.89478302001953,1.0,163.2664794921875,109.97222900390625,1.0
12506,165.950439453125,82.85648345947266,1.0,163.73191833496094,137.05926513671875,1.0,142.0537872314453,111.15010833740234,1.0,185.21511840820312,110.40848541259766,1.0,163.6000213623047,110.60515594482422,1.0
12507,166.18309020996094,81.11225128173828,1.0,165.90980529785156,135.77191162109375,1.0,142.3166961669922,109.82244873046875,1.0,185.766357421875,110.1393814086914,1.0,164.8613739013672,109.06423950195312,1.0
12508,164.7935028076172,81.7958984375,1.0,163.7603302001953,136.97409057617188,1.0,141.11619567871094,110.98683166503906,1.0,184.6514892578125,110.72406005859375,1.0,163.43402099609375,110.07942962646484,1.0
12509,167.71705627441406,84.5166244506836,1.0,165.4681396484375,139.89401245117188,1.0,143.04957580566406,113.22285461425781,1.0,187.1019744873047,112.11920928955078,1.0,166.0052490234375,111.52589416503906,1.0
12510,166.26950073242188,84.3974609375,1.0,164.44943237304688,140.60812377929688,1.0,141.9045867919922,112.86471557617188,1.0,185.8393096923828,112.30905151367188,1.0,164.00148010253906,111.9073715209961,1.0
12511,166.6410675048828,81.5210952758789,1.0,163.57650756835938,138.5393524169922,1.0,141.20303344726562,111.56075286865234,1.0,186.6034393310547,110.3589096069336,1.0,163.67784118652344,110.7852554321289,1.0
12512,162.90594482421875,81.22908020019531,1.0,161.62310791015625,138.2678985595703,1.0,139.22454833984375,111.37216186523438,1.0,184.04893493652344,110.82196807861328,1.0,161.8840789794922,108.94734954833984,1.0
12513,166.2409210205078,84.38895416259766,1.0,164.28794860839844,141.1692657470703,1.0,141.1803741455078,113.23265075683594,1.0,186.3812255859375,112.84371948242188,1.0,164.2560272216797,112.2685546875,1.0
12514,163.66415405273438,82.74272918701172,1.0,162.1559600830078,140.01292419433594,1.0,139.12449645996094,112.58110046386719,1.0,184.953857421875,111.39739227294922,1.0,161.91046142578125,112.02107238769531,1.0
12515,165.79721069335938,82.93466186523438,1.0,163.8428192138672,139.3223876953125,1.0,140.91366577148438,111.93804931640625,1.0,185.76937866210938,110.6874771118164,1.0,163.0175323486328,111.65834045410156,1.0
12516,165.51963806152344,81.21568298339844,1.0,165.41940307617188,135.92201232910156,1.0,141.05355834960938,110.17768859863281,1.0,185.43800354003906,110.27960968017578,1.0,164.14739990234375,107.87611389160156,1.0
12517,164.27001953125,81.82670593261719,1.0,164.5758819580078,135.4554901123047,1.0,141.5767822265625,110.21790313720703,1.0,184.3352813720703,110.06916809082031,1.0,163.27931213378906,108.1649169921875,1.0
12518,166.68910217285156,83.7335433959961,1.0,164.63665771484375,136.88385009765625,1.0,143.13291931152344,111.9166488647461,1.0,185.079833984375,110.14820861816406,1.0,164.51304626464844,111.0003433227539,1.0
12519,165.53997802734375,84.79116821289062,1.0,163.6727294921875,137.98313903808594,1.0,142.26998901367188,113.21150970458984,1.0,183.87600708007812,111.55558013916016,1.0,163.19140625,112.15882110595703,1.0
12520,165.54615783691406,83.5000228881836,1.0,163.63868713378906,136.44493103027344,1.0,142.6994171142578,111.4813461303711,1.0,183.79067993164062,110.23882293701172,1.0,163.76959228515625,110.8772201538086,1.0
12521,164.8417205810547,82.59175872802734,1.0,164.58045959472656,135.55609130859375,1.0,141.50607299804688,110.86170959472656,1.0,183.39047241210938,110.83113861083984,1.0,163.171142578125,110.2626724243164,1.0
12522,163.35232543945312,81.53129577636719,1.0,164.26779174804688,133.5806427001953,1.0,141.5785675048828,108.9173812866211,1.0,183.59837341308594,109.33316040039062,1.0,163.26878356933594,106.93147277832031,1.0
12523,165.3311004638672,82.55081176757812,1.0,163.07872009277344,136.85845947265625,1.0,141.23736572265625,111.60261535644531,1.0,184.14076232910156,109.87709045410156,1.0,163.366455078125,110.93000793457031,1.0
12524,165.41415405273438,82.87273406982422,1.0,163.35694885253906,136.9990692138672,1.0,141.25967407226562,111.72350311279297,1.0,184.1245880126953,111.85064697265625,1.0,163.3642120361328,111.05298614501953,1.0
12525,162.67861938476562,81.58709716796875,1.0,162.2119140625,134.88369750976562,1.0,140.35435485839844,110.14157104492188,1.0,182.85128784179688,109.83700561523438,1.0,162.23704528808594,107.49403381347656,1.0
12526,165.7484588623047,82.76272583007812,1.0,163.83248901367188,135.7618408203125,1.0,142.21214294433594,110.92575073242188,1.0,184.0859832763672,111.20616912841797,1.0,163.91726684570312,110.36534881591797,1.0
12527,162.3719024658203,81.39654541015625,1.0,161.48033142089844,134.26495361328125,1.0,140.62994384765625,109.57171630859375,1.0,182.01576232910156,109.44133758544922,1.0,162.24252319335938,107.1011962890625,1.0
12528,165.2882843017578,83.25511932373047,1.0,163.7100067138672,135.56854248046875,1.0,142.3612060546875,111.53712463378906,1.0,183.5538330078125,111.3912353515625,1.0,163.78208923339844,110.52925872802734,1.0
12529,164.53074645996094,83.0948486328125,1.0,164.09677124023438,134.88607788085938,1.0,141.7052764892578,110.9707260131836,1.0,182.53573608398438,111.25641632080078,1.0,163.1195526123047,108.51972198486328,1.0
12530,164.7026824951172,82.8241195678711,1.0,164.3618621826172,134.54421997070312,1.0,142.06594848632812,110.6213607788086,1.0,182.58665466308594,110.82465362548828,1.0,163.5679931640625,108.16189575195312,1.0
12531,164.77467346191406,83.47467041015625,1.0,164.59642028808594,135.1451416015625,1.0,142.3413543701172,111.1630859375,1.0,182.10690307617188,111.34553527832031,1.0,163.34716796875,110.52949523925781,1.0
12532,161.9406280517578,81.95970916748047,1.0,161.21690368652344,131.57904052734375,1.0,141.84288024902344,108.32403564453125,1.0,178.97665405273438,108.0634765625,1.0,162.27603149414062,106.38363647460938,1.0
12533,163.99095153808594,83.063232421875,1.0,164.07374572753906,133.640869140625,1.0,142.34402465820312,110.77021026611328,1.0,181.28237915039062,110.81230926513672,1.0,163.28634643554688,108.11784362792969,1.0
12534,164.789306640625,83.89080810546875,1.0,164.89373779296875,134.18479919433594,1.0,143.27755737304688,111.11614990234375,1.0,182.0095672607422,111.47339630126953,1.0,163.82008361816406,110.40878295898438,1.0
12535,163.48690795898438,82.73541259765625,1.0,161.18716430664062,133.7643280029297,1.0,141.95484924316406,110.31253814697266,1.0,180.71878051757812,110.17662811279297,1.0,162.6912841796875,107.72346496582031,1.0
12536,164.70138549804688,83.1611328125,1.0,164.42630004882812,134.2849884033203,1.0,142.49668884277344,110.73738861083984,1.0,181.81459045410156,110.96572875976562,1.0,163.34506225585938,110.16215515136719,1.0
12537,161.265625,81.60665130615234,1.0,160.7207489013672,132.09645080566406,1.0,140.96640014648438,107.82579803466797,1.0,178.92578125,108.0649642944336,1.0,161.62571716308594,106.4210205078125,1.0
12538,164.26412963867188,82.3915786743164,1.0,163.95501708984375,134.0561981201172,1.0,141.83255004882812,110.61524200439453,1.0,182.4120330810547,110.79811096191406,1.0,163.4339599609375,108.0775146484375,1.0
12539,164.25035095214844,83.14710235595703,1.0,163.8106689453125,135.14413452148438,1.0,141.37303161621094,111.32597351074219,1.0,182.4305877685547,111.3680419921875,1.0,163.11968994140625,108.68484497070312,1.0
12540,161.88760375976562,81.41170501708984,1.0,160.67860412597656,132.89793395996094,1.0,140.83331298828125,108.06947326660156,1.0,179.83766174316406,108.18730926513672,1.0,161.84255981445312,106.5059814453125,1.0
12541,164.67564392089844,83.62153625488281,1.0,164.2412567138672,134.78456115722656,1.0,142.00479125976562,111.29210662841797,1.0,182.25645446777344,111.47404479980469,1.0,163.26510620117188,110.5399169921875,1.0
12542,162.2922821044922,82.05724334716797,1.0,161.02603149414062,132.30487060546875,1.0,141.70315551757812,109.2984619140625,1.0,179.7039337158203,108.42942810058594,1.0,162.43212890625,106.75650024414062,1.0
12543,163.79393005371094,82.58983612060547,1.0,161.37579345703125,133.29873657226562,1.0,142.1302490234375,110.06307220458984,1.0,181.38864135742188,109.94688415527344,1.0,163.09315490722656,107.515869140625,1.0
12544,164.10049438476562,83.7946548461914,1.0,164.0947265625,133.88687133789062,1.0,142.11817932128906,111.41043090820312,1.0,181.5629425048828,111.34327697753906,1.0,163.15342712402344,108.72482299804688,1.0
12545,161.26840209960938,81.83329010009766,1.0,160.55577087402344,130.99356079101562,1.0,141.37388610839844,108.56585693359375,1.0,178.51820373535156,107.93810272216797,1.0,161.61187744140625,106.2098159790039,1.0
12546,164.3313446044922,84.13642883300781,1.0,164.2918701171875,134.06109619140625,1.0,142.63331604003906,111.14403533935547,1.0,181.61465454101562,111.40507507324219,1.0,163.28829956054688,110.41511535644531,1.0
12547,163.7111053466797,82.57540130615234,1.0,161.54495239257812,134.04928588867188,1.0,142.0699462890625,110.47254943847656,1.0,181.26795959472656,110.28263092041016,1.0,163.01222229003906,107.98992919921875,1.0
12548,160.81777954101562,81.91812896728516,1.0,160.04554748535156,131.8402099609375,1.0,140.88307189941406,108.95397186279297,1.0,178.5043487548828,108.50812530517578,1.0,161.2073974609375,106.5185546875,1.0
12549,164.6024932861328,83.67028045654297,1.0,164.3809814453125,134.6437530517578,1.0,142.41590881347656,111.38790130615234,1.0,181.69386291503906,110.31192016601562,1.0,163.4117431640625,110.42920684814453,1.0
12550,160.99859619140625,81.45808410644531,1.0,159.97427368164062,132.11431884765625,1.0,140.3259735107422,108.0166244506836,1.0,179.00119018554688,108.32878875732422,1.0,161.1595001220703,106.47023010253906,1.0
12551,164.70150756835938,83.2032470703125,1.0,164.38954162597656,134.3529052734375,1.0,142.30789184570312,110.8568344116211,1.0,182.5885467529297,110.97876739501953,1.0,163.6422119140625,109.98924255371094,1.0
12552,162.18125915527344,83.07933044433594,1.0,161.02984619140625,133.99200439453125,1.0,141.01950073242188,110.21522521972656,1.0,180.6251983642578,110.2020263671875,1.0,161.76864624023438,108.06834411621094,1.0
12553,161.0819854736328,81.55962371826172,1.0,160.8131103515625,130.71597290039062,1.0,140.99069213867188,107.11312866210938,1.0,178.52523803710938,107.3659439086914,1.0,161.50698852539062,105.7021484375,1.0
12554,163.21253967285156,83.72422790527344,1.0,161.11158752441406,134.32962036132812,1.0,141.65843200683594,111.07630920410156,1.0,180.65054321289062,110.82069396972656,1.0,162.38905334472656,108.55626678466797,1.0
12555,162.57748413085938,82.86304473876953,1.0,161.1884002685547,131.68325805664062,1.0,142.3235626220703,109.27418518066406,1.0,179.3731231689453,108.59412384033203,1.0,162.87515258789062,106.90048217773438,1.0
12556,163.02236938476562,83.81002044677734,1.0,160.6750030517578,133.78860473632812,1.0,141.77259826660156,111.03599548339844,1.0,180.0906524658203,110.79965209960938,1.0,161.95811462402344,108.56072998046875,1.0
12557,164.0374755859375,83.33976745605469,1.0,164.0676727294922,133.22947692871094,1.0,142.67251586914062,110.60938262939453,1.0,180.99444580078125,110.5445327758789,1.0,163.30931091308594,108.4302978515625,1.0
12558,159.47837829589844,81.4857177734375,1.0,159.35125732421875,130.48756408691406,1.0,139.59678649902344,107.08448028564453,1.0,177.58619689941406,107.62305450439453,1.0,160.26705932617188,105.78807830810547,1.0
12559,164.1147918701172,83.7623291015625,1.0,163.60939025878906,134.28489685058594,1.0,141.62872314453125,111.11897277832031,1.0,181.64981079101562,111.09212493896484,1.0,162.9114990234375,108.47714233398438,1.0
12560,162.07440185546875,83.04618835449219,1.0,160.78663635253906,133.98297119140625,1.0,140.40762329101562,110.566650390625,1.0,180.96920776367188,110.37761688232422,1.0,161.6915740966797,108.00590515136719,1.0
12561,161.23025512695312,81.33695983886719,1.0,160.307861328125,132.15380859375,1.0,140.4342498779297,107.83140563964844,1.0,179.40652465820312,108.017333984375,1.0,161.4564208984375,106.31533813476562,1.0
12562,164.24456787109375,83.2610855102539,1.0,163.54217529296875,134.66952514648438,1.0,141.09840393066406,111.41285705566406,1.0,181.7604217529297,111.00112915039062,1.0,162.55821228027344,110.48785400390625,1.0
12563,161.71432495117188,81.86449432373047,1.0,160.67398071289062,131.8340606689453,1.0,141.2547149658203,109.34989929199219,1.0,179.653564453125,108.29668426513672,1.0,162.1636505126953,106.57907104492188,1.0
12564,160.78173828125,82.15147399902344,1.0,160.12889099121094,131.42608642578125,1.0,141.0721435546875,109.11888885498047,1.0,178.57078552246094,108.46849060058594,1.0,161.41500854492188,106.67364501953125,1.0
12565,163.5119171142578,83.60186004638672,1.0,161.27191162109375,132.77325439453125,1.0,142.0744171142578,110.37584686279297,1.0,180.44044494628906,110.19029998779297,1.0,162.70120239257812,107.8543930053711,1.0
12566,161.45445251464844,82.53396606445312,1.0,160.63937377929688,129.6961212158203,1.0,142.15113830566406,108.15047454833984,1.0,178.2394256591797,107.63002014160156,1.0,162.06324768066406,105.90666198730469,1.0
12567,163.03126525878906,83.08454895019531,1.0,161.0623321533203,131.8671417236328,1.0,142.8575897216797,109.49615478515625,1.0,178.5803680419922,108.93324279785156,1.0,162.47406005859375,107.2735366821289,1.0
12568,160.80181884765625,81.7747802734375,1.0,160.45782470703125,128.9682159423828,1.0,141.91050720214844,106.88770294189453,1.0,177.62213134765625,107.06666564941406,1.0,161.59767150878906,105.31791687011719,1.0
12569,161.03961181640625,82.86125946044922,1.0,160.3268280029297,130.03076171875,1.0,142.1692352294922,108.58308410644531,1.0,177.92356872558594,108.17066955566406,1.0,161.88990783691406,106.4212646484375,1.0
12570,163.63827514648438,84.19043731689453,1.0,161.5117645263672,132.8464813232422,1.0,143.17466735839844,110.36082458496094,1.0,180.208984375,110.34772491455078,1.0,162.9529266357422,108.07720184326172,1.0
12571,160.48439025878906,82.51708984375,1.0,159.98667907714844,130.0031280517578,1.0,141.5546875,108.6336441040039,1.0,177.8523712158203,108.2109375,1.0,161.44113159179688,106.26304626464844,1.0
12572,163.38059997558594,84.27301025390625,1.0,161.430419921875,134.2242889404297,1.0,142.36976623535156,110.95858764648438,1.0,179.85989379882812,110.74932098388672,1.0,162.3192138671875,108.83280944824219,1.0
12573,162.08840942382812,83.04977416992188,1.0,160.9970245361328,132.4065704345703,1.0,141.76954650878906,109.50239562988281,1.0,179.69581604003906,109.59677124023438,1.0,162.112060546875,107.48050689697266,1.0
12574,160.04640197753906,81.70476531982422,1.0,160.1763916015625,129.49188232421875,1.0,140.75241088867188,106.8226547241211,1.0,177.80050659179688,107.14374542236328,1.0,160.958984375,105.35669708251953,1.0
12575,163.84933471679688,84.80016326904297,1.0,164.16546630859375,133.02442932128906,1.0,142.71490478515625,111.35765075683594,1.0,180.47959899902344,111.25081634521484,1.0,162.8298797607422,110.69825744628906,1.0
12576,160.8511962890625,82.78163146972656,1.0,160.16775512695312,129.59983825683594,1.0,141.65939331054688,108.34112548828125,1.0,177.6150665283203,108.03379821777344,1.0,161.5699005126953,106.26081848144531,1.0
12577,162.70156860351562,84.34947204589844,1.0,160.678466796875,132.30702209472656,1.0,143.04110717773438,110.2904052734375,1.0,178.8412322998047,110.31029510498047,1.0,162.04295349121094,109.99486541748047,1.0
12578,162.47488403320312,83.85435485839844,1.0,160.71694946289062,131.43959045410156,1.0,143.08868408203125,109.78369903564453,1.0,178.85397338867188,109.76004028320312,1.0,162.5306396484375,107.8092041015625,1.0
12579,159.7955780029297,82.23943328857422,1.0,159.70558166503906,127.86299133300781,1.0,141.25648498535156,106.67285919189453,1.0,176.74937438964844,106.78343963623047,1.0,160.7304229736328,105.08433532714844,1.0
12580,163.1321563720703,84.40990447998047,1.0,161.29644775390625,131.5856170654297,1.0,143.89479064941406,109.91996765136719,1.0,179.33973693847656,110.02814483642578,1.0,162.91482543945312,108.05767059326172,1.0
12581,162.86744689941406,84.05036926269531,1.0,160.29066467285156,131.2816619873047,1.0,143.40286254882812,109.61837768554688,1.0,177.71034240722656,109.237060546875,1.0,162.2609100341797,107.42868041992188,1.0
12582,163.13768005371094,84.78277587890625,1.0,161.20855712890625,132.1076202392578,1.0,143.12442016601562,110.36094665527344,1.0,179.4333953857422,110.56724548339844,1.0,162.38357543945312,110.10855102539062,1.0
12583,161.9718017578125,84.15823364257812,1.0,160.13365173339844,131.38485717773438,1.0,141.6754150390625,109.95430755615234,1.0,178.2188262939453,109.80889129638672,1.0,161.5240936279297,107.72371673583984,1.0
12584,160.2298126220703,82.25923919677734,1.0,160.22377014160156,129.02688598632812,1.0,141.4660186767578,107.8306655883789,1.0,177.7923583984375,107.67337036132812,1.0,161.33419799804688,105.79167938232422,1.0
12585,163.1246795654297,84.1014404296875,1.0,161.01138305664062,133.64276123046875,1.0,142.32627868652344,110.78250122070312,1.0,180.0027313232422,110.80093383789062,1.0,162.30233764648438,108.71814727783203,1.0
12586,160.47994995117188,82.01168060302734,1.0,160.03916931152344,130.11917114257812,1.0,141.24205017089844,107.30165100097656,1.0,178.2276153564453,107.79039764404297,1.0,160.8697052001953,106.11798858642578,1.0
12587,162.996337890625,84.17193603515625,1.0,160.92550659179688,133.70779418945312,1.0,141.26161193847656,111.07429504394531,1.0,180.17120361328125,111.16642761230469,1.0,161.81201171875,108.83065795898438,1.0
12588,163.26316833496094,83.79905700683594,1.0,161.0736083984375,133.23414611816406,1.0,141.41357421875,110.79685974121094,1.0,180.20127868652344,110.61564636230469,1.0,162.2028045654297,108.26876831054688,1.0
12589,159.24046325683594,82.06581115722656,1.0,159.41539001464844,129.51553344726562,1.0,139.8762969970703,107.62532806396484,1.0,177.33950805664062,107.88955688476562,1.0,160.1244659423828,105.97763061523438,1.0
12590,163.12680053710938,84.76103210449219,1.0,163.4278106689453,132.72955322265625,1.0,142.89869689941406,111.04161071777344,1.0,179.55638122558594,110.74542999267578,1.0,162.31582641601562,108.97854614257812,1.0
12591,160.23355102539062,83.11517333984375,1.0,159.66390991210938,129.79446411132812,1.0,141.98464965820312,108.7033462524414,1.0,177.37417602539062,108.4532699584961,1.0,161.0526123046875,106.6890869140625,1.0
12592,162.93392944335938,86.87863159179688,1.0,161.27197265625,133.0057373046875,1.0,143.1525421142578,111.0639419555664,1.0,178.3467254638672,110.39810180664062,1.0,162.64920043945312,109.21092987060547,1.0
12593,161.64334106445312,84.37842559814453,1.0,160.0479736328125,130.88185119628906,1.0,141.62646484375,109.85444641113281,1.0,177.65589904785156,109.74796295166016,1.0,161.54466247558594,107.64431762695312,1.0
12594,159.3800506591797,81.83026123046875,1.0,159.73428344726562,128.00389099121094,1.0,141.1988525390625,106.5638656616211,1.0,177.1203155517578,106.97772979736328,1.0,160.70651245117188,105.18794250488281,1.0
12595,163.05767822265625,84.36054229736328,1.0,160.83908081054688,133.27684020996094,1.0,143.2389678955078,110.58805847167969,1.0,179.34429931640625,110.48429870605469,1.0,162.22406005859375,108.65670013427734,1.0
12596,160.35986328125,81.796630859375,1.0,160.06658935546875,129.08651733398438,1.0,141.72549438476562,106.81934356689453,1.0,177.6420135498047,107.0050277709961,1.0,161.08615112304688,105.43248748779297,1.0
12597,163.26589965820312,83.90937042236328,1.0,160.9964599609375,133.20669555664062,1.0,142.8275146484375,110.25555419921875,1.0,179.89060974121094,110.07180786132812,1.0,162.14547729492188,107.93192291259766,1.0
12598,164.05819702148438,83.46123504638672,1.0,161.8541717529297,133.3040313720703,1.0,142.75613403320312,110.3507308959961,1.0,181.03662109375,110.46980285644531,1.0,163.43695068359375,108.25643920898438,1.0
12599,164.49017333984375,84.64835357666016,1.0,164.44700622558594,134.4188995361328,1.0,143.52943420410156,111.3510513305664,1.0,181.44888305664062,111.53958892822266,1.0,163.03919982910156,110.8135986328125,1.0
12600,163.72840881347656,81.56910705566406,1.0,162.79351806640625,130.26101684570312,1.0,143.7953643798828,107.44315338134766,1.0,180.24563598632812,106.97981262207031,1.0,164.04774475097656,106.15486907958984,1.0
12601,161.592529296875,81.97578430175781,1.0,161.13511657714844,131.17617797851562,1.0,142.40451049804688,108.45917510986328,1.0,178.35594177246094,108.07850646972656,1.0,161.8317108154297,106.4852066040039,1.0
12602,161.26036071777344,82.75487518310547,1.0,160.66519165039062,131.45901489257812,1.0,142.09132385253906,108.72306823730469,1.0,178.44850158691406,108.7033462524414,1.0,161.68820190429688,107.01104736328125,1.0
12603,159.80870056152344,82.17611694335938,1.0,158.944091796875,131.2582244873047,1.0,140.4594268798828,109.06675720214844,1.0,177.3457794189453,108.40653991699219,1.0,160.1045684814453,106.75701904296875,1.0
12604,162.9742431640625,81.88707733154297,1.0,162.46006774902344,130.49339294433594,1.0,143.60316467285156,107.65494537353516,1.0,179.6149139404297,107.53764343261719,1.0,163.32565307617188,105.93704986572266,1.0
12605,161.9267120361328,79.47107696533203,1.0,163.01620483398438,126.63626861572266,1.0,142.80282592773438,104.04340362548828,1.0,179.11488342285156,102.81217193603516,1.0,161.88082885742188,103.47496795654297,1.0
12606,162.23129272460938,81.01625061035156,1.0,161.93605041503906,128.9325408935547,1.0,143.01853942871094,106.45186614990234,1.0,178.91000366210938,106.23575592041016,1.0,162.41363525390625,104.87289428710938,1.0
12607,163.1293182373047,75.32516479492188,1.0,163.4371337890625,122.8888931274414,1.0,143.11056518554688,100.81254577636719,1.0,179.68478393554688,99.21290588378906,1.0,162.99566650390625,98.8402328491211,1.0
12608,162.547607421875,80.7503890991211,1.0,163.58175659179688,127.35995483398438,1.0,143.64749145507812,105.50721740722656,1.0,179.2891845703125,104.34176635742188,1.0,162.9710235595703,103.65336608886719,1.0
12609,164.41302490234375,81.6469955444336,1.0,163.8665771484375,129.09844970703125,1.0,145.45199584960938,106.83432006835938,1.0,180.4915313720703,106.05795288085938,1.0,164.5575714111328,105.41728210449219,1.0
12610,164.2670135498047,74.75276184082031,1.0,163.59158325195312,121.11061096191406,1.0,144.06240844726562,99.06336975097656,1.0,180.40597534179688,96.78115844726562,1.0,163.50953674316406,96.79774475097656,1.0
12611,172.4689483642578,81.73006439208984,1.0,172.16407775878906,129.37362670898438,1.0,151.99427795410156,107.36595153808594,1.0,191.06021118164062,107.5602798461914,1.0,172.58348083496094,107.11354064941406,1.0
